172.71.241.139 - - [20/Aug/2025:17:40:16 +0000] "GET /steal.php HTTP/1.1" 404 3057 "-" "-"
141.101.98.48 - - [20/Aug/2025:17:40:16 +0000] "GET /aws.php HTTP/1.1" 301 596 "-" "-"
172.71.241.33 - - [20/Aug/2025:17:40:16 +0000] "GET /aws.php HTTP/1.1" 301 627 "-" "-"
172.69.224.76 - - [20/Aug/2025:17:40:16 +0000] "GET /aws.php HTTP/1.1" 404 3057 "-" "-"
172.69.224.2 - - [20/Aug/2025:17:40:16 +0000] "GET /fm.php?p= HTTP/1.1" 301 600 "-" "-"
172.69.224.120 - - [20/Aug/2025:17:40:16 +0000] "GET /fm.php?p= HTTP/1.1" 301 631 "-" "-"
172.71.178.115 - - [20/Aug/2025:17:40:16 +0000] "GET /fm.php?p= HTTP/1.1" 404 3057 "-" "-"
141.101.98.48 - - [20/Aug/2025:17:40:16 +0000] "GET /shout.php HTTP/1.1" 301 600 "-" "-"
172.71.241.33 - - [20/Aug/2025:17:40:16 +0000] "GET /shout.php HTTP/1.1" 301 631 "-" "-"
162.158.216.76 - - [20/Aug/2025:17:40:16 +0000] "GET /shout.php HTTP/1.1" 404 3057 "-" "-"
172.69.224.2 - - [20/Aug/2025:17:40:16 +0000] "GET /birdie.php HTTP/1.1" 301 602 "-" "-"
172.70.90.158 - - [20/Aug/2025:17:40:16 +0000] "GET /birdie.php HTTP/1.1" 301 633 "-" "-"
162.158.216.76 - - [20/Aug/2025:17:40:16 +0000] "GET /birdie.php HTTP/1.1" 404 3057 "-" "-"
172.70.163.36 - - [20/Aug/2025:17:40:16 +0000] "GET /size.php HTTP/1.1" 301 598 "-" "-"
172.70.162.17 - - [20/Aug/2025:17:40:16 +0000] "GET /size.php HTTP/1.1" 301 629 "-" "-"
172.70.162.31 - - [20/Aug/2025:17:40:16 +0000] "GET /size.php HTTP/1.1" 404 3057 "-" "-"
162.158.216.2 - - [20/Aug/2025:17:40:16 +0000] "GET /wp-gr.php HTTP/1.1" 301 600 "-" "-"
141.101.98.113 - - [20/Aug/2025:17:40:16 +0000] "GET /wp-gr.php HTTP/1.1" 301 631 "-" "-"
172.69.224.76 - - [20/Aug/2025:17:40:16 +0000] "GET /wp-gr.php HTTP/1.1" 404 3057 "-" "-"
172.70.91.103 - - [20/Aug/2025:17:40:16 +0000] "GET /wp-mn.php HTTP/1.1" 301 600 "-" "-"
172.70.162.17 - - [20/Aug/2025:17:40:16 +0000] "GET /wp-mn.php HTTP/1.1" 301 631 "-" "-"
172.70.85.58 - - [20/Aug/2025:17:40:16 +0000] "GET /wp-mn.php HTTP/1.1" 404 3057 "-" "-"
172.69.224.2 - - [20/Aug/2025:17:40:17 +0000] "GET /wp-mt.php HTTP/1.1" 301 600 "-" "-"
172.71.241.33 - - [20/Aug/2025:17:40:17 +0000] "GET /wp-mt.php HTTP/1.1" 301 631 "-" "-"
141.101.98.128 - - [20/Aug/2025:17:40:17 +0000] "GET /wp-mt.php HTTP/1.1" 404 3057 "-" "-"
172.70.163.36 - - [20/Aug/2025:17:40:17 +0000] "GET /ww.php HTTP/1.1" 301 594 "-" "-"
172.70.162.17 - - [20/Aug/2025:17:40:17 +0000] "GET /ww.php HTTP/1.1" 301 625 "-" "-"
172.70.162.31 - - [20/Aug/2025:17:40:17 +0000] "GET /ww.php HTTP/1.1" 404 3057 "-" "-"
